Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Put_groceries_in_Fridge/g5.txt,Syntax Error,[],"Time consume: 105 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 151 steps
Keystate: k3 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(dresser_358)', 'open_executor(dresser_358)', 'walk_executor(dresser_108)', 'open_exe
cutor(dresser_108)', 'walk_executor(dresser_123)', 'open_executor(dresser_123)', 'walk_executor(couc
h_352)', 'walk_executor(coffee_table_2068)', 'walk_executor(home_office_319)', 'walk_executor(table_
355)', 'walk_executor(spectacles_2082)', 'grab_executor(spectacles_2082)', 'walk_executor(coffee_tab
le_2068)', 'put_executor(spectacles_2082, coffee_table_2068)', 'walk_executor(bookshelf_354)', 'open
_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(co
ffee_table_2068)', 'put_executor(book_2066, coffee_table_2068)']","Time consume: 113 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
","Keystate: k1 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt,Syntax Error,[],"Time consume: 152 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 23 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Syntax Error,"['walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom_cabinet_40)', 'walk_executor(bathroom
_counter_41)']","Time consume: 57 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
","Keystate: k1 - Requires: 25 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g6.txt,"Slice apple, kiwi, and banana. Then put them on a plate.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(food_apple_2009)', 'grab_executor(food_apple_2009)', '
walk_executor(cutting_board_2051)', 'put_executor(food_apple_2009, cutting_board_2051)', 'walk_execu
tor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(food_apple_2009)', 'cut_executor(food_
apple_2009)', 'walk_executor(food_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_executor(cutti
ng_board_2051)', 'put_executor(food_kiwi_2027, cutting_board_2051)', 'walk_executor(food_kiwi_2027)'
, 'cut_executor(food_kiwi_2027)', 'walk_executor(food_banana_2011)', 'grab_executor(food_banana_2011
)', 'walk_executor(cutting_board_2051)', 'put_executor(food_banana_2011, cutting_board_2051)', 'walk
_executor(food_banana_2011)', 'cut_executor(food_banana_2011)', 'walk_executor(cupboard_229)', 'open
_executor(cupboard_229)', 'walk_executor(photoframe_285)', 'walk_executor(bench_228)', 'walk_executo
r(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(wallshelf_35)', 'walk_executor
(wallshelf_235)', 'walk_executor(sink_231)', 'walk_executor(food_apple_2009)', 'grab_executor(food_a
pple_2009)', 'walk_executor(plate_1000)', 'put_executor(food_apple_2009, plate_1000)', 'walk_executo
r(food_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_executor(plate_1000)', 'put_executor(food
_kiwi_2027, plate_1000)', 'walk_executor(food_banana_2011)', 'grab_executor(food_banana_2011)', 'wal
k_executor(plate_1000)', 'put_executor(food_banana_2011, plate_1000)']","Time consume: 157 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
","Keystate: k1 - Requires: 9 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g2.txt,Slice some chicken and give it to my cat.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)
', 'walk_executor(cutting_board_2051)', 'put_executor(food_chicken_2017, cutting_board_2051)', 'walk
_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(food_chicken_2017)', 'cut_execut
or(food_chicken_2017)', 'walk_executor(couch_352)', 'walk_executor(food_chicken_2017)', 'grab_execut
or(food_chicken_2017)', 'walk_executor(cat_2055)', 'put_executor(food_chicken_2017, cat_2055)']","Time consume: 109 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g6.txt,Syntax Error,[],"Time consume: 141 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 10 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 4 steps
Keystate: k4 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g1.txt,Syntax Error,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)',
 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_1
54)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_154)']","Time consume: 110 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
","Keystate: k1 - Requires: 16 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_e
xecutor(stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(pot_2069)']","Time consume: 99 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
","Keystate: k1 - Requires: 13 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)',
 'walk_executor(bench_228)', 'walk_executor(sink_231)', 'walk_executor(sink_42)', 'walk_executor(fri
dge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_executor(table_226)'
, 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(faucet_43)', 'switchon_exec
utor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(table_355)', 'put_executor(bowl_20
71, table_355)', 'walk_executor(cat_2055)', 'grab_executor(cat_2055)', 'walk_executor(table_355)', '
put_executor(cat_2055, table_355)']","Time consume: 182 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g5.txt,Prepare a cup of hot milk with cereal inside.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'open_e
xecutor(milk_2043) (Failed)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_ex
ecutor(kitchen_counter_230)', 'walk_executor(milk_2043)', 'grab_executor(milk_2043)', 'walk_executor
(cup_2063)', 'putin_executor(milk_2043, cup_2063)', 'walk_executor(food_cereal_2015)', 'grab_executo
r(food_cereal_2015)', 'walk_executor(cup_2063)', 'putin_executor(food_cereal_2015, cup_2063)', 'grab
_executor(cup_2063)', 'walk_executor(stove_2065)', 'put_executor(cup_2063, stove_2065)', 'switchon_e
xecutor(stove_2065)']","Time consume: 229 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 11
goal correct times: 0
","Keystate: k1 - Requires: 9 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g6.txt,Syntax Error,[],"Time consume: 107 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 16 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Listen_to_music/g1.txt,Insert a CD and play music using the CD player.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(dresser_358)', 'open_e
xecutor(dresser_358)', 'walk_executor(dresser_108)', 'open_executor(dresser_108)', 'walk_executor(dr
esser_123)', 'open_executor(dresser_123)', 'walk_executor(filing_cabinet_399)', 'open_executor(filin
g_cabinet_399)', 'walk_executor(bookshelf_233)', 'open_executor(bookshelf_233)', 'walk_executor(tvst
and_225)', 'walk_executor(cd_player_2060)', 'open_executor(cd_player_2060)', 'walk_executor(cd_2075)
', 'grab_executor(cd_2075)', 'walk_executor(cd_player_2060)', 'putin_executor(cd_2075, cd_player_206
0)', 'plugin_executor(cd_player_2060)', 'close_executor(cd_player_2060)', 'switchon_executor(cd_play
er_2060)']","Time consume: 111 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g6.txt,Syntax Error,[],"Time consume: 83 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 20 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g3.txt,Syntax Error,[],"Time consume: 111 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 16 steps
Keystate: k2 - Requires: 17 steps
Keystate: k3 - Requires: 7 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g3.txt,Syntax Error,"['walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_1
54)', 'walk_executor(closetdrawer_154)']","Time consume: 102 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
","Keystate: k1 - Requires: 9 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on one of the table in dining room.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(milk_2043)', 'walk_executor(table_226)', 'put_executor(milk_2043, table_226)', 'walk_executo
r(food_turkey_2040)', 'grab_executor(food_turkey_2040)', 'walk_executor(table_226)', 'put_executor(f
ood_turkey_2040, table_226)', 'walk_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_
executor(table_226)', 'put_executor(food_egg_2020, table_226)', 'walk_executor(food_fish_2021)', 'gr
ab_executor(food_fish_2021)', 'walk_executor(table_226)', 'put_executor(food_fish_2021, table_226)',
 'walk_executor(food_chicken_2017)', 'grab_executor(food_chicken_2017)', 'walk_executor(table_226)',
 'put_executor(food_chicken_2017, table_226)']","Time consume: 58 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(closetdrawer_154)', 'w
alk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_158)
', 'walk_executor(closetdrawer_158)', 'walk_executor(kitchen_counter_230)', 'walk_executor(fridge_28
9)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'wal
k_executor(cup_2063)', 'putin_executor(milk_2043, cup_2063)', 'walk_executor(microwave_297)', 'switc
hoff_executor(microwave_297)', 'open_executor(microwave_297)', 'walk_executor(cup_2063)', 'grab_exec
utor(cup_2063)', 'walk_executor(microwave_297)', 'putin_executor(cup_2063, microwave_297)', 'close_e
xecutor(microwave_297)', 'switchon_executor(microwave_297)']","Time consume: 140 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g5.txt,Make oil fried banana.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_208
3)', 'walk_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(fridge_
289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(food_banana_201
1)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_banana_2011, fryingpan_2083)', 'walk_exec
utor(oil_2079)', 'grab_executor(oil_2079)', 'walk_executor(fryingpan_2083)', 'putin_executor(oil_207
9, fryingpan_2083)', 'walk_executor(stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 135 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 4
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)',
 'walk_executor(bathroom_counter_41)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom
_cabinet_40)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(fr
idge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_executor(sink_42)',
 'walk_executor(cleaning_solution_2073)', 'grab_executor(cleaning_solution_2073)', 'walk_executor(di
shwasher_1001)', 'putin_executor(cleaning_solution_2073, dishwasher_1001)', 'close_executor(dishwash
er_1001)', 'switchon_executor(dishwasher_1001)']","Time consume: 158 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 16 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'walk_executor(cupboard_229)', 'open_ex
ecutor(cupboard_229)', 'walk_executor(kitchen_counter_230)', 'walk_executor(cup_2063)', 'grab_execut
or(cup_2063)', 'walk_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'switchon_executor(fauce
t_43)', 'switchoff_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_
43)']","Time consume: 122 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon with the frying pan.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)',
 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(stove_2065)', 'put
_executor(fryingpan_2083, stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(fridge_289)'
, 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(food_bacon_2010)', '
walk_executor(fryingpan_2083)', 'put_executor(food_bacon_2010, fryingpan_2083)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
","Keystate: k1 - Requires: 6 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g3.txt,Wash the bowls and plates with dishwasher. And wash forks by hand.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)',
 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(sink_231)', 'wal
k_executor(computer_417)', 'walk_executor(doorjamb_165)', 'walk_executor(table_226)', 'walk_executor
(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_207
1, dishwasher_1001)', 'walk_executor(bowl_2072)', 'grab_executor(bowl_2072)', 'walk_executor(dishwas
her_1001)', 'putin_executor(bowl_2072, dishwasher_1001)', 'walk_executor(plate_1000)', 'grab_executo
r(plate_1000)', 'walk_executor(dishwasher_1001)', 'putin_executor(plate_1000, dishwasher_1001)', 'cl
ose_executor(dishwasher_1001)', 'switchon_executor(dishwasher_1001)', 'walk_executor(fork_2080)', 'g
rab_executor(fork_2080)', 'walk_executor(sink_42)', 'putin_executor(fork_2080, sink_42)', 'wash_exec
utor(fork_2080)', 'walk_executor(fork_2081)', 'grab_executor(fork_2081)', 'walk_executor(sink_42)', 
'putin_executor(fork_2081, sink_42)', 'wash_executor(fork_2081)']","Time consume: 147 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g2.txt,Syntax Error,[],"Time consume: 132 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 5 steps
Keystate: k2 - Requires: 10 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g9.txt,Syntax Error,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(kitchen_counter_230)', 'walk_executor(food_potato_2035)', 'grab_executor(food_potato_2035)',
 'walk_executor(cutting_board_2051)', 'put_executor(food_potato_2035, cutting_board_2051)', 'walk_ex
ecutor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(food_potato_2035)', 'cut_executor(f
ood_potato_2035)', 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(
stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(oil_2079)', 'grab_executor(
oil_2079)', 'walk_executor(fryingpan_2083)', 'putin_executor(oil_2079, fryingpan_2083)', 'walk_execu
tor(stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(food_potato_2035)', 'grab_executor
(food_potato_2035)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_potato_2035, fryingpan_20
83)', 'grab_executor(food_potato_2035)', 'walk_executor(sink_42)', 'putin_executor(food_potato_2035,
 sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'wash_executor(food_potato_2
035) (Failed)']","Time consume: 286 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 13
goal correct times: 0
","Keystate: k1 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Vacuum_the_living_room/g1.txt,Vacuum the floor by push and pull the vacuume clearner.,"['walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_1
54)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdrawer_154)', 'walk_executor(closetdra
wer_154)', 'walk_executor(couch_352)', 'walk_executor(vacuum_cleaner_2070)', 'grab_executor(vacuum_c
leaner_2070)', 'move_executor(vacuum_cleaner_2070)', 'plugin_executor(vacuum_cleaner_2070)', 'switch
on_executor(vacuum_cleaner_2070)', 'push_executor(vacuum_cleaner_2070)', 'pull_executor(vacuum_clean
er_2070)']","Time consume: 175 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 5
goal correct times: 0
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g5.txt,Syntax Error,[],"Time consume: 167 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 16 steps
Keystate: k2 - Requires: 14 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g1.txt,Syntax Error,[],"Time consume: 96 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
",Action Completion Rate: 0.0,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g4.txt,Syntax Error,[],"Time consume: 128 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
","Keystate: k1 - Requires: 10 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
