Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Cook_some_food/g3.txt,Boil some vegetables. Then cool them in a bowl.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(
food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'putin_execu
tor(food_vegetable_2041, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switcho
n_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(
pot_2069, stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(cupboard_229)', 'open_execut
or(cupboard_229)', 'walk_executor(wallshelf_35)', 'walk_executor(wallshelf_234)', 'walk_executor(wal
lshelf_235)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(tab
le_226)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_2041)', 'walk_executor
(bowl_2072)', 'putin_executor(food_vegetable_2041, bowl_2072)']","Time consume: 186 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 8
goal generate times: 2
goal correct times: 1
action_num: 29
","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 10 steps
Keystate: k3 - Requires: 2 steps
Action Completion Rate: 1.0",Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g5.txt,Iron the shirt and the skirt.,"['walk_executor(basket_for_clothes_2006)', 'walk_executor(ironing_board_2074)', 'walk_executor(iron_
2089)', 'plugin_executor(iron_2089)', 'switchon_executor(iron_2089)', 'walk_executor(clothes_shirt_2
086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor(cloth
es_shirt_2086, ironing_board_2074)', 'walk_executor(clothes_shirt_2086)', 'grab_executor(clothes_shi
rt_2086)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'wash_executor(clothes_shirt_
2086)', 'switchoff_executor(faucet_43)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes
_skirt_2088)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_skirt_2088, ironing_board_
2074)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(kit
chen_counter_230)', 'put_executor(clothes_shirt_2086, kitchen_counter_230)', 'switchon_executor(fauc
et_232)', 'wash_executor(clothes_skirt_2088)', 'switchoff_executor(faucet_232)', 'grab_executor(clot
hes_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_shirt_2086, ironing_boa
rd_2074)', 'put_executor(clothes_skirt_2088, ironing_board_2074)', 'grab_executor(clothes_shirt_2086
)', 'walk_executor(iron_2089)', 'put_executor(clothes_shirt_2086, iron_2089)', 'walk_executor(clothe
s_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(iron_2089)', 'put_executor(cloth
es_skirt_2088, iron_2089)']","Time consume: 307 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 8
goal generate times: 11
goal correct times: 0
action_num: 37
","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_169)', 'switchon_executor(light_169)', 'walk_executor(light_64)', 'switchon_ex
ecutor(light_64)']","Time consume: 37 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 9
goal generate times: 1
goal correct times: 2
action_num: 4
",1,Scene_id: 0
cdl_dataset/dataset/Wash_clothes/g2.txt,Wash all the clothes in the basket for clothes by adding soap to the washing machine and running it.,"['walk_executor(basket_for_clothes_2006)', 'walk_executor(washing_machine_2007)', 'open_executor(was
hing_machine_2007)', 'walk_executor(clothes_pants_2085)', 'grab_executor(clothes_pants_2085)', 'walk
_executor(washing_machine_2007)', 'putin_executor(clothes_pants_2085, washing_machine_2007)', 'walk_
executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(washing_machine_2
007)', 'putin_executor(clothes_shirt_2086, washing_machine_2007)', 'walk_executor(clothes_socks_2087
)', 'grab_executor(clothes_socks_2087)', 'walk_executor(washing_machine_2007)', 'putin_executor(clot
hes_socks_2087, washing_machine_2007)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_
skirt_2088)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_skirt_2088, washing_mac
hine_2007)', 'walk_executor(bathroom_counter_41)', 'walk_executor(bathroom_cabinet_40)', 'open_execu
tor(bathroom_cabinet_40)', 'walk_executor(closetdrawer_143)', 'walk_executor(closetdrawer_143)', 'wa
lk_executor(closetdrawer_143)', 'walk_executor(closetdrawer_143)', 'walk_executor(sink_42)', 'walk_e
xecutor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executor(washing_machine_2007)', 'putin_execu
tor(soap_2053, washing_machine_2007)', 'close_executor(washing_machine_2007)', 'plugin_executor(wash
ing_machine_2007)', 'switchon_executor(washing_machine_2007)']","Time consume: 167 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 13
goal generate times: 4
goal correct times: 0
action_num: 34
",1,Scene_id: 0
cdl_dataset/dataset/Pet_cat/g3.txt,"Prepare a bowl of water and put the bowl on the table in home office. Then find my cat put it on the
 table.","['walk_executor(kitchen_counter_230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)',
 'walk_executor(photoframe_185)', 'walk_executor(sink_231)', 'walk_executor(fryingpan_2083)', 'walk_
executor(ceilinglamp_96)', 'walk_executor(table_226)', 'walk_executor(bowl_2071)', 'grab_executor(bo
wl_2071)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43
)', 'walk_executor(table_355)', 'put_executor(bowl_2071, table_355)', 'walk_executor(cat_2055)', 'gr
ab_executor(cat_2055)', 'walk_executor(table_355)', 'put_executor(cat_2055, table_355)']","Time consume: 200 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 17
goal generate times: 6
goal correct times: 1
action_num: 19
",1,Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g6.txt,"Iron the shirt and the skirt, and place them on the bed.","['walk_executor(doorjamb_45)', 'walk_executor(basket_for_clothes_2006)', 'walk_executor(ironing_boar
d_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'walk_executor(ironing_board_207
4)', 'walk_executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironin
g_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'switchon_executor(iron_2089
)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(ironing
_board_2074)', 'put_executor(clothes_skirt_2088, ironing_board_2074)', 'walk_executor(clothes_shirt_
2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(iron_2089)', 'put_executor(clothes_shirt
_2086, iron_2089)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skirt_2088)', 'walk_
executor(iron_2089)', 'put_executor(clothes_skirt_2088, iron_2089)', 'walk_executor(clothes_shirt_20
86)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironing_board_2074)', 'put_executor(clothe
s_shirt_2086, ironing_board_2074)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clothes_skir
t_2088)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_skirt_2088, ironing_board_2074)
', 'grab_executor(clothes_shirt_2086)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 
'wash_executor(clothes_shirt_2086)', 'switchoff_executor(faucet_43)', 'walk_executor(clothes_skirt_2
088)', 'grab_executor(clothes_skirt_2088)', 'walk_executor(kitchen_counter_230)', 'put_executor(clot
hes_shirt_2086, kitchen_counter_230)', 'switchon_executor(faucet_232)', 'wash_executor(clothes_skirt
_2088)', 'switchoff_executor(faucet_232)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(bed_1
05)', 'put_executor(clothes_shirt_2086, bed_105)', 'put_executor(clothes_skirt_2088, bed_105)']","Time consume: 296 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 17
goal generate times: 5
goal correct times: 0
action_num: 47
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 6 steps
Keystate: k3 - Requires: 0 steps
Keystate: k4 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g2.txt,Find the book and put it on the table in home office. Then turn on the light in the home office.,"['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_354)', 'op
en_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(
table_355)', 'put_executor(book_2066, table_355)', 'walk_executor(light_411)', 'switchon_executor(li
ght_411)']","Time consume: 65 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 19
goal generate times: 2
goal correct times: 0
action_num: 10
",1,Scene_id: 0
cdl_dataset/dataset/Drink/g5.txt,Syntax Error,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'grab_e
xecutor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(
faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'switchon_executor(s
tove_2065)']","Time consume: 130 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 19
goal generate times: 7
goal correct times: 0
action_num: 10
","Keystate: k1 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g4.txt,Syntax Error,"['walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(ironi
ng_board_2074)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'walk_executor(iron_2089)',
 'plugin_executor(iron_2089)', 'switchon_executor(iron_2089)', 'walk_executor(clothes_shirt_2086)', 
'grab_executor(clothes_shirt_2086)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'wa
sh_executor(clothes_shirt_2086)', 'switchoff_executor(faucet_43)', 'walk_executor(ironing_board_2074
)', 'put_executor(clothes_shirt_2086, ironing_board_2074)', 'grab_executor(clothes_shirt_2086)', 'wa
lk_executor(bed_105)', 'put_executor(clothes_shirt_2086, bed_105)']","Time consume: 298 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 19
goal generate times: 13
goal correct times: 2
action_num: 18
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_egg_2020)', 'walk_executor(kitchen_counter_230)', 'put_executor(food_egg_2020, kitchen_
counter_230)', 'walk_executor(food_onion_2032)', 'grab_executor(food_onion_2032)', 'walk_executor(ki
tchen_counter_230)', 'put_executor(food_onion_2032, kitchen_counter_230)', 'walk_executor(food_rice_
2036)', 'grab_executor(food_rice_2036)', 'walk_executor(kitchen_counter_230)', 'put_executor(food_ri
ce_2036, kitchen_counter_230)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_
2041)', 'walk_executor(kitchen_counter_230)', 'put_executor(food_vegetable_2041, kitchen_counter_230
)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(food_rice_2036)', 'grab_exe
cutor(food_rice_2036)', 'walk_executor(pot_2069)', 'putin_executor(food_rice_2036, pot_2069)', 'grab
_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executo
r(faucet_43)', 'walk_executor(stove_2065)', 'open_executor(stove_2065)', 'putin_executor(pot_2069, s
tove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(food_rice_2036)', 'grab_executor(food_r
ice_2036)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_rice_2036, fryingpan_2083)', 'walk
_executor(food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(fryingpan_2083)', 'putin_e
xecutor(food_egg_2020, fryingpan_2083)', 'walk_executor(sauce_2078)', 'grab_executor(sauce_2078)', '
walk_executor(fryingpan_2083)', 'putin_executor(sauce_2078, fryingpan_2083)', 'grab_executor(fryingp
an_2083)', 'walk_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)']","Time consume: 255 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 19
goal generate times: 4
goal correct times: 0
action_num: 47
","Keystate: k1 - Requires: 6 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Prepare a sink of soapy water in the bathroom.,"['walk_executor(sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_ex
ecutor(faucet_43)', 'walk_executor(sink_42)', 'wipe_executor(sink_42) (Failed)', 'walk_executor(soap
_2053)', 'grab_executor(soap_2053)', 'walk_executor(sink_42)', 'putin_executor(soap_2053, sink_42)']","Time consume: 82 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 21
goal generate times: 5
goal correct times: 1
action_num: 10
",1,Scene_id: 0
