Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Prepare_dinner/g4.txt,Fried rice with egg.,"['walk_executor(stove_2090)', 'switchon_executor(stove_2090)', 'walk_executor(fryingpan_2107)', 'gra
b_executor(fryingpan_2107)', 'put_executor(fryingpan_2107, stove_2090)', 'walk_executor(kitchen_coun
ter_129)', 'walk_executor(fridge_140)', 'open_executor(fridge_140) (Failed)', 'switchoff_executor(st
ove_2090) (Failed)', 'switchoff_executor(stove_2090) (Failed)', 'walk_executor(fridge_140)', 'open_e
xecutor(fridge_140) (Failed)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_
executor(fridge_140)', 'grab_executor(food_rice_2067)', 'walk_executor(fridge_140)', 'grab_executor(
food_egg_2053)', 'walk_executor(stove_2090)', 'grab_executor(oil_2102) (Failed)', 'walk_executor(sto
ve_2090)', 'put_executor(food_egg_2053, fryingpan_2107)', 'put_executor(food_rice_2067, fryingpan_21
07)']","Time consume: 187 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 23
","Keystate: k1 - Requires: 11 steps
Keystate: k2 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Cook_some_food/g3.txt,Syntax Error,"['walk_executor(stove_2090)', 'switchon_executor(stove_2090)', 'walk_executor(fridge_140)', 'switcho
ff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_executor(pot_54)', 'grab_executor(pot_5
4)', 'walk_executor(sink_133)', 'open_executor(sink_133) (Failed)', 'walk_executor(fridge_140)', 'sw
itchoff_executor(fridge_140) (Failed)', 'grab_executor(food_vegetable_2072)', 'walk_executor(sink_13
3)', 'wash_executor(food_vegetable_2072)', 'walk_executor(pot_54)', 'putin_executor(food_vegetable_2
072, pot_54) (Failed)', 'open_executor(pot_54) (Failed)', 'putin_executor(food_vegetable_2072, pot_5
4) (Failed)', 'walk_executor(sink_133)', 'put_executor(pot_54, sink_133)', 'touch_executor(faucet_13
4)', 'touch_executor(faucet_134)', 'grab_executor(pot_54)', 'walk_executor(stove_2090)', 'put_execut
or(pot_54, stove_2090)', 'putin_executor(food_vegetable_2072, pot_54) (Failed)', 'putin_executor(foo
d_vegetable_2072, pot_54) (Failed)', 'grab_executor(pot_54)', 'walk_executor(sink_133)', 'put_execut
or(pot_54, sink_133)', 'touch_executor(faucet_134)', 'touch_executor(faucet_134)', 'grab_executor(po
t_54)', 'walk_executor(stove_2090)', 'put_executor(pot_54, stove_2090)', 'walk_executor(food_vegetab
le_2072)', 'put_executor(food_vegetable_2072, pot_54) (Failed)', 'walk_executor(pot_54)', 'grab_exec
utor(pot_54)', 'walk_executor(sink_133)', 'put_executor(pot_54, sink_133)', 'touch_executor(faucet_1
34)', 'touch_executor(faucet_134)', 'grab_executor(pot_54)', 'walk_executor(stove_2090)', 'put_execu
tor(pot_54, stove_2090)', 'walk_executor(food_vegetable_2072)', 'putin_executor(food_vegetable_2072,
 pot_54) (Failed)', 'putin_executor(food_vegetable_2072, pot_54) (Failed)', 'grab_executor(pot_54) (
Failed)', 'walk_executor(pot_54)', 'grab_executor(pot_54)', 'walk_executor(kitchen_counter_132)', 'p
ut_executor(pot_54, sink_133)', 'touch_executor(faucet_134)', 'touch_executor(faucet_134)', 'grab_ex
ecutor(pot_54)', 'walk_executor(stove_2090)', 'put_executor(pot_54, stove_2090)', 'walk_executor(foo
d_vegetable_2072)', 'putin_executor(food_vegetable_2072, pot_54) (Failed)']","Time consume: 916 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 61
","Keystate: k1 - Requires: 13 steps
Keystate: k2 - Requires: 16 steps
Keystate: k3 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Make_coffee/g1.txt,Make a cup of coffee using the coffee maker.,"['walk_executor(coffe_maker_147)', 'open_executor(cupboard_131)', 'walk_executor(cupboard_131)', 'wa
lk_executor(kitchen_counter_129)', 'open_executor(coffe_maker_147)', 'walk_executor(cupboard_131)', 
'walk_executor(cupboard_130)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131) (Failed)'
, 'walk_executor(cupboard_130)', 'grab_executor(tea_bag_2017)', 'walk_executor(kitchen_counter_129)'
, 'putin_executor(tea_bag_2017, coffe_maker_147)', 'close_executor(coffe_maker_147)', 'switchon_exec
utor(coffe_maker_147)']","Time consume: 69 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 15
","Keystate: k1 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_384)', 'switchon_executor(light_384)', 'walk_executor(light_325)', 'switchon_e
xecutor(light_325)']","Time consume: 16 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 4
",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon with the frying pan.,"['walk_executor(stove_2090)', 'switchon_executor(stove_2090)']","Time consume: 15 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 2
","Keystate: k1 - Requires: 14 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on one of the table in dining room.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_e
xecutor(milk_2074)', 'grab_executor(milk_2074)', 'walk_executor(kitchen_counter_129)', 'put_executor
(milk_2074, kitchen_counter_129)', 'walk_executor(food_turkey_2071)', 'grab_executor(food_turkey_207
1)', 'walk_executor(kitchen_counter_129)', 'put_executor(food_turkey_2071, kitchen_counter_129)', 'w
alk_executor(food_egg_2053)', 'grab_executor(food_egg_2053)', 'walk_executor(kitchen_counter_129)', 
'put_executor(food_egg_2053, kitchen_counter_129)', 'walk_executor(food_fish_2054)', 'grab_executor(
food_fish_2054)', 'walk_executor(kitchen_counter_129)', 'put_executor(food_fish_2054, kitchen_counte
r_129)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicken_2050)', 'walk_executor(kitc
hen_counter_129)', 'put_executor(food_chicken_2050, kitchen_counter_129)']","Time consume: 76 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 23
","Keystate: k1 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 2
Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(knifeblock_52)', 'walk
_executor(cupboard_131)', 'open_executor(cupboard_131) (Failed)', 'walk_executor(cupboard_131)', 'op
en_executor(cupboard_131) (Failed)', 'walk_executor(toaster_144)', 'walk_executor(cupboard_131)', 'o
pen_executor(cupboard_131) (Failed)', 'walk_executor(fridge_140)', 'open_executor(fridge_140) (Faile
d)', 'walk_executor(fridge_140)', 'open_executor(fridge_140) (Failed)', 'walk_executor(cupboard_130)
', 'open_executor(cupboard_130) (Failed)', 'walk_executor(cupboard_130)', 'open_executor(cupboard_13
0) (Failed)', 'walk_executor(toaster_144)']","Time consume: 94 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 19
","Keystate: k1 - Requires: 18 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g7.txt,Syntax Error,"['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'walk_e
xecutor(food_fish_2054)', 'grab_executor(food_fish_2054)', 'walk_executor(sink_133)', 'wash_executor
(food_fish_2054)', 'walk_executor(kitchen_counter_128)', 'walk_executor(knifeblock_52)', 'walk_execu
tor(knifeblock_52)', 'walk_executor(kitchen_counter_129)', 'walk_executor(pot_54)', 'grab_executor(p
ot_54)', 'walk_executor(sink_133)', 'open_executor(faucet_134) (Failed)', 'putin_executor(food_fish_
2054, pot_54) (Failed)', 'walk_executor(kitchen_counter_132)', 'put_executor(food_fish_2054, kitchen
_counter_132)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134) (Failed)', 'grab_executo
r(food_fish_2054)', 'walk_executor(kitchen_counter_128)', 'walk_executor(sink_133)', 'put_executor(p
ot_54, sink_133)', 'walk_executor(faucet_134)', 'walk_executor(faucet_134)', 'walk_executor(oven_141
)', 'walk_executor(stove_2090)', 'switchon_executor(stove_2090)', 'grab_executor(pot_54)', 'walk_exe
cutor(faucet_134)', 'put_executor(pot_54, faucet_134)', 'walk_executor(food_vegetable_2072)', 'grab_
executor(food_vegetable_2072)', 'walk_executor(cutting_board_2080)', 'put_executor(food_vegetable_20
72, cutting_board_2080)', 'walk_executor(knifeblock_52)', 'walk_executor(dining_room_1)', 'walk_exec
utor(dishwasher_143)', 'open_executor(dishwasher_143)', 'grab_executor(knife_2036)', 'walk_executor(
cutting_board_2080)', 'cut_executor(food_vegetable_2072)', 'cut_executor(food_fish_2054)', 'walk_exe
cutor(pot_54)', 'put_executor(knife_2036, kitchen_counter_132)', 'putin_executor(food_fish_2054, pot
_54) (Failed)', 'walk_executor(faucet_134)', 'switchon_executor(faucet_134) (Failed)', 'walk_executo
r(knifeblock_52)', 'walk_executor(dining_room_1)', 'walk_executor(dishwasher_143)', 'open_executor(d
ishwasher_143) (Failed)', 'walk_executor(pot_54)', 'grab_executor(pot_54)', 'walk_executor(sink_133)
', 'put_executor(pot_54, sink_133)', 'walk_executor(sink_133)', 'grab_executor(pot_54)', 'walk_execu
tor(stove_2090)', 'put_executor(pot_54, stove_2090)']","Time consume: 237 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 61
","Keystate: k1 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_e
xecutor(food_chicken_2050)', 'close_executor(fridge_140)', 'walk_executor(kitchen_counter_128)', 'pu
t_executor(food_chicken_2050, kitchen_counter_128)', 'walk_executor(knifeblock_52)', 'walk_executor(
dining_room_1)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'grab_executor(kn
ife_2036)', 'walk_executor(kitchen_counter_128)', 'walk_executor(cutting_board_2080)', 'grab_executo
r(food_chicken_2050)', 'put_executor(food_chicken_2050, cutting_board_2080)', 'cut_executor(food_chi
cken_2050)', 'walk_executor(fridge_140)', 'open_executor(fridge_140)', 'grab_executor(food_chicken_2
050)', 'putin_executor(food_chicken_2050, fridge_140)', 'close_executor(fridge_140)']","Time consume: 151 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 0
goal correct times: 0
action_num: 22
",1,Scene_id: 2
