Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Turn_on_light/g3.txt,Make sure there is at least one light on in every room.,"['walk_executor(bathroom_1)', 'walk_executor(bedroom_67)', 'walk_executor(dining_room_201)', 'walk_e
xecutor(home_office_319)', 'walk_executor(light_64)', 'switchon_executor(light_64)', 'walk_executor(
light_169)', 'switchon_executor(light_169)', 'walk_executor(light_245)', 'switchon_executor(light_24
5)', 'walk_executor(light_411)', 'switchon_executor(light_411)']","Time consume: 73 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 12
goal generate times: 2
goal correct times: 0
action_num: 12
",1,Scene_id: 0
cdl_dataset/dataset/Wash_windows/g2.txt,Wipe all the windows in the house by towel.,"['walk_executor(window_63)', 'open_executor(window_63)', 'walk_executor(window_86)', 'open_executor(
window_86)', 'walk_executor(window_348)', 'open_executor(window_348)', 'walk_executor(towel_rack_33)
', 'walk_executor(towel_2058)', 'grab_executor(towel_2058)', 'walk_executor(window_63)', 'wipe_execu
tor(window_63)', 'walk_executor(window_86)', 'wipe_executor(window_86)', 'walk_executor(window_348)'
, 'wipe_executor(window_348)']","Time consume: 62 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 14
goal generate times: 2
goal correct times: 1
action_num: 15
",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g4.txt,Syntax Error,[],"Time consume: 133 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 14
goal generate times: 6
goal correct times: 0
action_num: 0
","Keystate: k1 - Requires: 16 steps
Keystate: k2 - Requires: 17 steps
Keystate: k3 - Requires: 12 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g5.txt,Fried a steak. Then cut it and put it on a plate.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_208
3)', 'walk_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(oil_207
9)', 'grab_executor(oil_2079)', 'walk_executor(fryingpan_2083)', 'putin_executor(oil_2079, fryingpan
_2083)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)',
 'grab_executor(food_steak_2008)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_steak_2008,
 fryingpan_2083)', 'walk_executor(stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(food
_steak_2008)', 'grab_executor(food_steak_2008)', 'walk_executor(cutting_board_2051)', 'put_executor(
food_steak_2008, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', 'wa
lk_executor(food_steak_2008)', 'cut_executor(food_steak_2008)', 'walk_executor(cupboard_229)', 'open
_executor(cupboard_229)', 'walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_
executor(closetdrawer_117)', 'walk_executor(closetdrawer_117)', 'walk_executor(closetdrawer_116)', '
walk_executor(closetdrawer_116)', 'walk_executor(sink_231)', 'walk_executor(food_steak_2008)', 'grab
_executor(food_steak_2008)', 'walk_executor(plate_1000)', 'put_executor(food_steak_2008, plate_1000)
']","Time consume: 237 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 17
goal generate times: 4
goal correct times: 0
action_num: 38
",1,Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g3.txt,Wipe the toilet with toilet paper. Then throw it into the toilet.,"['walk_executor(toilet_37)', 'open_executor(toilet_37)', 'walk_executor(toilet_paper_2090)', 'grab_e
xecutor(toilet_paper_2090)', 'walk_executor(toilet_37)', 'putin_executor(toilet_paper_2090, toilet_3
7)', 'grab_executor(toilet_paper_2090)', 'wipe_executor(toilet_37)', 'putin_executor(toilet_paper_20
90, toilet_37)']","Time consume: 57 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 18
goal generate times: 2
goal correct times: 1
action_num: 9
",1,Scene_id: 0
cdl_dataset/dataset/Pet_cat/g5.txt,Syntax Error,"['walk_executor(sink_42)', 'walk_executor(sink_231)']","Time consume: 83 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 18
goal generate times: 7
goal correct times: 0
action_num: 2
","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 2 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Listen_to_music/g1.txt,Insert a CD and play music using the CD player.,"['walk_executor(cpuscreen_171)', 'walk_executor(dresser_358)', 'open_executor(dresser_358)', 'walk_e
xecutor(dresser_108)', 'open_executor(dresser_108)', 'walk_executor(closetdrawer_146)', 'walk_execut
or(closetdrawer_146)', 'walk_executor(closetdrawer_146)', 'walk_executor(tvstand_225)', 'walk_execut
or(cd_player_2060)', 'open_executor(cd_player_2060)', 'walk_executor(cd_2075)', 'grab_executor(cd_20
75)', 'walk_executor(cd_player_2060)', 'putin_executor(cd_2075, cd_player_2060)', 'plugin_executor(c
d_player_2060)', 'close_executor(cd_player_2060)', 'switchon_executor(cd_player_2060)']","Time consume: 90 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 19
goal generate times: 1
goal correct times: 0
action_num: 18
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(kitchen_counter_230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)',
 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_bread_2012)', 'walk_executor(cutting_board_2051)', 'put_executor(food_bread_2012, cutti
ng_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', 'walk_executor(food_bread
_2012)', 'cut_executor(food_bread_2012)', 'walk_executor(toaster_292)', 'open_executor(toaster_292)'
, 'walk_executor(food_bread_2012)', 'grab_executor(food_bread_2012)', 'walk_executor(toaster_292)', 
'putin_executor(food_bread_2012, toaster_292)', 'close_executor(toaster_292)', 'switchon_executor(to
aster_292)']","Time consume: 62 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 20
goal generate times: 1
goal correct times: 0
action_num: 21
",1,Scene_id: 0
cdl_dataset/dataset/Listen_to_music/g2.txt,Turn on the dvd player.,"['walk_executor(tvstand_225)', 'walk_executor(tvstand_353)', 'walk_executor(dvd_player_2061)', 'plug
in_executor(dvd_player_2061)', 'switchon_executor(dvd_player_2061)']","Time consume: 26 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 21
goal generate times: 1
goal correct times: 0
action_num: 5
",1,Scene_id: 0
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_169)', 'switchon_executor(light_169)', 'walk_executor(light_64)', 'switchon_ex
ecutor(light_64)']","Time consume: 18 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 22
goal generate times: 1
goal correct times: 0
action_num: 4
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g3.txt,Boil egg.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_executor(
food_egg_2020)', 'grab_executor(food_egg_2020)', 'walk_executor(pot_2069)', 'putin_executor(food_egg
_2020, pot_2069)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_
43)', 'switchoff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_20
65)', 'switchon_executor(stove_2065)']","Time consume: 47 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 23
goal generate times: 1
goal correct times: 0
action_num: 17
",1,Scene_id: 0
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(wallshelf_234)', 'walk
_executor(wallshelf_235)', 'walk_executor(sink_231)', 'walk_executor(cup_2063)', 'grab_executor(cup_
2063)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)',
 'put_executor(cup_2063, faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)
']","Time consume: 84 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 24
goal generate times: 4
goal correct times: 0
action_num: 13
",1,Scene_id: 0
cdl_dataset/dataset/Drink/g4.txt,Get a cup of milk and heat it by microwave.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_executor(trashcan_99)', 'walk_executor(
microwave_297)', 'open_executor(microwave_297)', 'walk_executor(cup_2063)', 'walk_executor(cup_2064)
', 'walk_executor(milk_2043)', 'grab_executor(milk_2043)', 'walk_executor(cup_2063)', 'putin_executo
r(milk_2043, cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(microwave_297)', 'putin_executor(
cup_2063, microwave_297)', 'close_executor(microwave_297)', 'switchon_executor(microwave_297)']","Time consume: 108 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 27
goal generate times: 5
goal correct times: 1
action_num: 19
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g3.txt,Cook bacon with the frying pan.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fryingpan_2083)', 'grab_executor(fryingpan_208
3)', 'walk_executor(stove_2065)', 'put_executor(fryingpan_2083, stove_2065)', 'walk_executor(fridge_
289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(food_bacon_2010
)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_bacon_2010, fryingpan_2083)', 'walk_execut
or(stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 52 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 27
goal generate times: 1
goal correct times: 1
action_num: 13
","Keystate: k1 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g7.txt,Cook a pot of fish soup.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_fish_2021)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'wash_executor
(food_fish_2021)', 'switchoff_executor(faucet_43)', 'walk_executor(food_vegetable_2041)', 'grab_exec
utor(food_vegetable_2041)', 'walk_executor(kitchen_counter_230)', 'put_executor(food_fish_2021, kitc
hen_counter_230)', 'switchon_executor(faucet_232)', 'wash_executor(food_vegetable_2041)', 'switchoff
_executor(faucet_232)', 'grab_executor(food_fish_2021)', 'walk_executor(cutting_board_2051)', 'put_e
xecutor(food_fish_2021, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050
)', 'walk_executor(food_fish_2021)', 'cut_executor(food_fish_2021)', 'walk_executor(cutting_board_20
51)', 'put_executor(food_vegetable_2041, cutting_board_2051)', 'walk_executor(food_vegetable_2041)',
 'cut_executor(food_vegetable_2041)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'walk_ex
ecutor(food_fish_2021)', 'grab_executor(food_fish_2021)', 'walk_executor(pot_2069)', 'putin_executor
(food_fish_2021, pot_2069)', 'walk_executor(food_vegetable_2041)', 'grab_executor(food_vegetable_204
1)', 'walk_executor(pot_2069)', 'putin_executor(food_vegetable_2041, pot_2069)', 'walk_executor(sauc
e_2078)', 'grab_executor(sauce_2078)', 'walk_executor(pot_2069)', 'putin_executor(sauce_2078, pot_20
69)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 
'switchon_executor(stove_2065)', 'grab_executor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_ex
ecutor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_
2069, stove_2065)']","Time consume: 161 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 29
goal generate times: 6
goal correct times: 0
action_num: 50
",1,Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g5.txt,Make oil fried banana.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_banana_2011)', 'walk_executor(cutting_board_2051)', 'put_executor(food_banana_2011, cut
ting_board_2051)', 'walk_executor(kitchen_counter_230)', 'walk_executor(knife_2050)', 'grab_executor
(knife_2050)', 'walk_executor(food_banana_2011)', 'cut_executor(food_banana_2011)', 'walk_executor(o
il_2079)', 'grab_executor(oil_2079)', 'walk_executor(fryingpan_2083)', 'putin_executor(oil_2079, fry
ingpan_2083)', 'grab_executor(fryingpan_2083)', 'walk_executor(stove_2065)', 'put_executor(fryingpan
_2083, stove_2065)', 'switchon_executor(stove_2065)', 'walk_executor(food_banana_2011)', 'grab_execu
tor(food_banana_2011)', 'walk_executor(fryingpan_2083)', 'putin_executor(food_banana_2011, fryingpan
_2083)', 'switchoff_executor(stove_2065)']","Time consume: 120 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 29
goal generate times: 6
goal correct times: 0
action_num: 24
","Keystate: k1 - Requires: 1 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g5.txt,Prepare a cup of hot milk with cereal inside.,"['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'walk_e
xecutor(microwave_297)', 'open_executor(microwave_297)', 'walk_executor(milk_2043)', 'grab_executor(
milk_2043)', 'walk_executor(microwave_297)', 'putin_executor(milk_2043, microwave_297)', 'close_exec
utor(microwave_297)', 'switchon_executor(microwave_297)', 'switchoff_executor(microwave_297)', 'open
_executor(microwave_297)', 'grab_executor(milk_2043)', 'walk_executor(cup_2063)', 'putin_executor(mi
lk_2043, cup_2063)', 'walk_executor(food_cereal_2015)', 'grab_executor(food_cereal_2015)', 'walk_exe
cutor(cup_2063)', 'putin_executor(food_cereal_2015, cup_2063)']","Time consume: 109 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 29
goal generate times: 5
goal correct times: 0
action_num: 20
","Keystate: k1 - Requires: 5 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g3.txt,Find a book and put it on the coffe table in home office. Then open the window in the home office.,"['walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_executor(book_2066)', 'grab_e
xecutor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(book_2066, coffee_table_2068)
', 'walk_executor(window_348)', 'open_executor(window_348)']","Time consume: 57 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 29
goal generate times: 2
goal correct times: 1
action_num: 8
","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g6.txt,"Slice apple, kiwi, and banana. Then put them on a plate.","['walk_executor(cutting_board_2051)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)',
 'open_executor(fridge_289)', 'grab_executor(food_apple_2009)', 'walk_executor(cutting_board_2051)',
 'put_executor(food_apple_2009, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(kn
ife_2050)', 'walk_executor(food_apple_2009)', 'cut_executor(food_apple_2009)', 'walk_executor(food_k
iwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_executor(cutting_board_2051)', 'put_executor(food
_kiwi_2027, cutting_board_2051)', 'walk_executor(food_kiwi_2027)', 'cut_executor(food_kiwi_2027)', '
walk_executor(food_banana_2011)', 'grab_executor(food_banana_2011)', 'walk_executor(cutting_board_20
51)', 'put_executor(food_banana_2011, cutting_board_2051)', 'walk_executor(food_banana_2011)', 'cut_
executor(food_banana_2011)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)', 'walk_exe
cutor(wallshelf_234)', 'walk_executor(wallshelf_235)', 'walk_executor(dishwasher_1001)', 'open_execu
tor(dishwasher_1001)', 'walk_executor(sink_42)', 'walk_executor(sink_231)', 'walk_executor(food_appl
e_2009)', 'grab_executor(food_apple_2009)', 'walk_executor(plate_1000)', 'put_executor(food_apple_20
09, plate_1000)', 'walk_executor(food_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'walk_executor(p
late_1000)', 'put_executor(food_kiwi_2027, plate_1000)', 'walk_executor(food_banana_2011)', 'grab_ex
ecutor(food_banana_2011)', 'walk_executor(plate_1000)', 'put_executor(food_banana_2011, plate_1000)'
]","Time consume: 145 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 29
goal generate times: 2
goal correct times: 0
action_num: 43
","Keystate: k1 - Requires: 8 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(bed_105)', 'walk_executor(pillow_182)', 'walk_executor(pillow_183)', 'walk_executor(
nightstand_100)', 'open_executor(nightstand_100)', 'walk_executor(dresser_123)', 'open_executor(dres
ser_123)', 'walk_executor(closetdrawer_392)', 'walk_executor(couch_352)', 'walk_executor(cat_2055)',
 'touch_executor(cat_2055)']","Time consume: 73 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 30
goal generate times: 1
goal correct times: 0
action_num: 11
",1,Scene_id: 0
