Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Wash_clothes/g1.txt,Wash all the clothes in the basket for clothes by washing machine.,"['walk_executor(washing_machine_2007)', 'open_executor(washing_machine_2007)', 'walk_executor(ironin
g_board_2074)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathroom_cabinet_40)', 'walk_ex
ecutor(bathtub_30)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_pants_2085)', 
'walk_executor(washing_machine_2007)', 'putin_executor(clothes_pants_2085, washing_machine_2007)', '
walk_executor(clothes_shirt_2086)', 'grab_executor(clothes_shirt_2086)', 'walk_executor(washing_mach
ine_2007)', 'putin_executor(clothes_shirt_2086, washing_machine_2007)', 'walk_executor(clothes_socks
_2087)', 'grab_executor(clothes_socks_2087)', 'walk_executor(washing_machine_2007)', 'putin_executor
(clothes_socks_2087, washing_machine_2007)', 'walk_executor(clothes_skirt_2088)', 'grab_executor(clo
thes_skirt_2088)', 'walk_executor(washing_machine_2007)', 'putin_executor(clothes_skirt_2088, washin
g_machine_2007)', 'plugin_executor(washing_machine_2007)', 'close_executor(washing_machine_2007)', '
switchon_executor(washing_machine_2007)']","Time consume: 83 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 18",1,Scene_id: 0
cdl_dataset/dataset/Pet_cat/g5.txt,Shower my cat in the bathtub. Use towel to dry my cat.,"['walk_executor(couch_198)', 'walk_executor(couch_269)', 'walk_executor(bathroom_cabinet_17)', 'open
_executor(bathroom_cabinet_17)', 'walk_executor(cat_2069)', 'grab_executor(cat_2069) (Failed)', 'ope
n_executor(dresser_274)', 'grab_executor(cat_2069)', 'walk_executor(bathroom_cabinet_17)', 'putin_ex
ecutor(cat_2069, bathroom_cabinet_17)', 'walk_executor(cat_2069)', 'wash_executor(cat_2069)', 'walk_
executor(washing_machine_2079)', 'open_executor(washing_machine_2079)', 'walk_executor(couch_198)', 
'walk_executor(couch_269)', 'walk_executor(cat_2069)', 'grab_executor(cat_2069)', 'walk_executor(sin
k_19)', 'putin_executor(cat_2069, sink_19)']","Time consume: 280 seconds
Exp_helper query times: 0
Guidance query times: 3
library scale: 18","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 2 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g2.txt,Put cleaning solution in the dishwasher. Then wash the bowls and the plates with dishwasher.,"['walk_executor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(bathro
om_counter_306)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(kitch
en_counter_132)', 'walk_executor(dishwasher_143)', 'open_executor(dishwasher_143)', 'walk_executor(s
tove_2090)', 'open_executor(stove_2090)', 'walk_executor(sink_133)', 'walk_executor(cleaning_solutio
n_2098)', 'grab_executor(cleaning_solution_2098)', 'walk_executor(dishwasher_143)', 'putin_executor(
cleaning_solution_2098, dishwasher_143)', 'walk_executor(microwave_149)', 'open_executor(microwave_1
49)', 'walk_executor(oven_141)', 'open_executor(oven_141)', 'walk_executor(fridge_140)', 'switchoff_
executor(fridge_140)', 'open_executor(fridge_140)', 'walk_executor(kitchen_counter_128)', 'walk_exec
utor(cupboard_130)', 'walk_executor(table_123)', 'walk_executor(bowl_2095)', 'walk_executor(table_12
3)', 'walk_executor(bowl_2095)', 'walk_executor(table_127)', 'walk_executor(bowl_2095)', 'walk_execu
tor(bowl_2096)', 'walk_executor(bowl_2097)', 'walk_executor(plate_2105)', 'walk_executor(dishwasher_
143)', 'close_executor(dishwasher_143)', 'switchon_executor(dishwasher_143)']","Time consume: 149 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 18","Keystate: k1 - Requires: 0 steps
Keystate: k2 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 2
cdl_dataset/dataset/Wash_windows/g1.txt,Open the windows in the bathroom.,"['walk_executor(window_287)', 'open_executor(window_287)']","Time consume: 12 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 19",1,Scene_id: 2
cdl_dataset/dataset/Wash_dishes_with_dishwasher/g1.txt,wash the bowls and the plates with dishwasher,"['walk_executor(dishwasher_1001)', 'open_executor(dishwasher_1001)', 'walk_executor(cupboard_229)', 
'open_executor(cupboard_229)', 'walk_executor(kitchen_counter_230)', 'walk_executor(sink_231)', 'wal
k_executor(table_226)', 'walk_executor(bowl_2071)', 'grab_executor(bowl_2071)', 'walk_executor(dishw
asher_1001)', 'putin_executor(bowl_2071, dishwasher_1001)', 'walk_executor(bowl_2072)', 'grab_execut
or(bowl_2072)', 'walk_executor(dishwasher_1001)', 'putin_executor(bowl_2072, dishwasher_1001)', 'wal
k_executor(plate_1000)', 'grab_executor(plate_1000)', 'walk_executor(dishwasher_1001)', 'putin_execu
tor(plate_1000, dishwasher_1001)', 'close_executor(dishwasher_1001)', 'switchon_executor(dishwasher_
1001)']","Time consume: 71 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 20",1,Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g1.txt,"Put milk, turkey, egg, fish and chicken on the table in dining room.","['walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)', 'open_e
xecutor(milk_2074) (Failed)', 'grab_executor(milk_2074)', 'walk_executor(table_123)', 'put_executor(
milk_2074, table_123)', 'walk_executor(food_turkey_2071)', 'grab_executor(food_turkey_2071)', 'walk_
executor(table_123)', 'put_executor(food_turkey_2071, table_123)', 'walk_executor(food_egg_2053)', '
grab_executor(food_egg_2053)', 'walk_executor(table_123)', 'put_executor(food_egg_2053, table_123)',
 'walk_executor(food_fish_2054)', 'grab_executor(food_fish_2054)', 'walk_executor(table_123)', 'put_
executor(food_fish_2054, table_123)', 'walk_executor(food_chicken_2050)', 'grab_executor(food_chicke
n_2050)', 'walk_executor(table_123)', 'put_executor(food_chicken_2050, table_123)']","Time consume: 126 seconds
Exp_helper query times: 0
Guidance query times: 1
library scale: 22",1,Scene_id: 2
cdl_dataset/dataset/Prepare_dinner/g1.txt,Boil some rice by pot.,"['walk_executor(kitchen_counter_128)', 'walk_executor(stove_2090)', 'open_executor(stove_2090)', 'wa
lk_executor(pot_2093)', 'grab_executor(pot_2093)', 'walk_executor(faucet_134)', 'switchoff_executor(
faucet_134)', 'walk_executor(stove_2090)', 'put_executor(pot_2093, stove_2090)', 'walk_executor(cupb
oard_131)', 'open_executor(cupboard_131)', 'walk_executor(pot_2093)', 'grab_executor(pot_2093)', 'wa
lk_executor(faucet_134)', 'switchon_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'walk_e
xecutor(stove_2090)', 'put_executor(pot_2093, stove_2090)', 'walk_executor(cupboard_130)', 'walk_exe
cutor(microwave_149)', 'open_executor(microwave_149)', 'walk_executor(window_40)', 'open_executor(wi
ndow_40)', 'walk_executor(fridge_140)', 'switchoff_executor(fridge_140)', 'open_executor(fridge_140)
', 'walk_executor(pot_2093)', 'open_executor(pot_2093)', 'walk_executor(food_rice_2067)', 'grab_exec
utor(food_rice_2067)', 'walk_executor(pot_2093)', 'putin_executor(food_rice_2067, pot_2093)', 'walk_
executor(stove_2090)', 'close_executor(stove_2090)', 'switchon_executor(stove_2090)']","Time consume: 48 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 23",1,Scene_id: 2
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'walk_e
xecutor(kitchen_counter_119)', 'walk_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)
', 'walk_executor(cutting_board_2123)', 'put_executor(food_chicken_2089, cutting_board_2123)', 'walk
_executor(knifeblock_76)', 'walk_executor(powersocket_72)', 'walk_executor(sink_19)', 'walk_executor
(cupboard_118)', 'open_executor(cupboard_118)', 'walk_executor(kitchen_counter_123)', 'walk_executor
(pot_78)', 'walk_executor(table_114)', 'walk_executor(knife_2122)', 'grab_executor(knife_2122)', 'wa
lk_executor(food_chicken_2089)', 'cut_executor(food_chicken_2089)', 'grab_executor(food_chicken_2089
)', 'walk_executor(fridge_126)', 'putin_executor(food_chicken_2089, fridge_126)']","Time consume: 74 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 24",1,Scene_id: 1
cdl_dataset/dataset/Drink/g1.txt,Get a cup of water.,"['walk_executor(faucet_308)', 'walk_executor(kitchen_counter_128)', 'walk_executor(kitchen_counter_1
29)', 'walk_executor(kitchen_counter_132)', 'walk_executor(dishwasher_143)', 'open_executor(dishwash
er_143)', 'walk_executor(cupboard_131)', 'open_executor(cupboard_131)', 'walk_executor(table_123)', 
'walk_executor(cup_2087)', 'grab_executor(cup_2087)', 'walk_executor(dining_room_1)', 'walk_executor
(table_123)', 'walk_executor(faucet_134)', 'switchoff_executor(faucet_134)', 'switchon_executor(fauc
et_134)', 'switchoff_executor(faucet_134)', 'put_executor(cup_2087, faucet_134)', 'switchon_executor
(faucet_134)', 'switchoff_executor(faucet_134)']","Time consume: 128 seconds
Exp_helper query times: 1
Guidance query times: 1
library scale: 25",1,Scene_id: 2
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_169)', 'switchon_executor(light_169)', 'walk_executor(light_64)', 'switchon_ex
ecutor(light_64)']","Time consume: 13 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 26",1,Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g2.txt,"Wash the fish at first. Then put milk, turkey, eggs, fish and chicken on the table in dining room.","['walk_executor(fridge_126)', 'switchoff_executor(fridge_126)', 'open_executor(fridge_126)', 'wash_e
xecutor(food_fish_2093)', 'walk_executor(kitchen_counter_119)', 'walk_executor(cupboard_118)', 'open
_executor(cupboard_118)', 'walk_executor(kitchen_counter_122)', 'walk_executor(kitchen_counter_123)'
, 'walk_executor(pot_78)', 'walk_executor(cupboard_117)', 'walk_executor(table_114)', 'walk_executor
(milk_2115)', 'grab_executor(milk_2115)', 'put_executor(milk_2115, table_114)', 'walk_executor(food_
turkey_2112)', 'grab_executor(food_turkey_2112)', 'walk_executor(table_114)', 'put_executor(food_tur
key_2112, table_114)', 'walk_executor(food_egg_2092)', 'grab_executor(food_egg_2092)', 'walk_executo
r(table_114)', 'put_executor(food_egg_2092, table_114)', 'walk_executor(food_fish_2093)', 'grab_exec
utor(food_fish_2093)', 'walk_executor(table_114)', 'put_executor(food_fish_2093, table_114)', 'walk_
executor(food_chicken_2089)', 'grab_executor(food_chicken_2089)', 'walk_executor(table_114)', 'put_e
xecutor(food_chicken_2089, table_114)']","Time consume: 105 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 26","Keystate: k1 - Requires: 4 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 1.0",Scene_id: 1
cdl_dataset/dataset/Iron_clothes/g4.txt,Syntax Error,"['walk_executor(ironing_board_2099)', 'walk_executor(iron_2117)', 'plugin_executor(iron_2117)', 'swi
tchon_executor(iron_2117)', 'walk_executor(dresser_377)', 'walk_executor(bed_376)', 'walk_executor(f
iling_cabinet_378)', 'walk_executor(nightstand_373)', 'walk_executor(toilet_302)', 'open_executor(to
ilet_302)', 'walk_executor(bookshelf_372)', 'open_executor(bookshelf_372)', 'walk_executor(bathroom_
counter_306)', 'walk_executor(washing_machine_2041)', 'open_executor(washing_machine_2041)', 'walk_e
xecutor(bathroom_cabinet_305)', 'open_executor(bathroom_cabinet_305)', 'walk_executor(photoframe_246
)', 'walk_executor(bench_125)', 'walk_executor(desk_261)', 'walk_executor(mat_115)', 'walk_executor(
curtain_120)', 'open_executor(curtain_120)', 'walk_executor(towel_rack_298)']","Time consume: 110 seconds
Exp_helper query times: 2
Guidance query times: 0
library scale: 26","Keystate: k1 - Requires: 7 steps
Keystate: k2 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 2
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,"Find my spectacles and put it on the coffe table in home office. Then find the book and put it on th
e coffe table in home office.","['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_233)', 'op
en_executor(bookshelf_233)', 'walk_executor(home_office_319)', 'walk_executor(spectacles_2082)', 'gr
ab_executor(spectacles_2082)', 'walk_executor(coffee_table_2068)', 'put_executor(spectacles_2082, co
ffee_table_2068)', 'walk_executor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coffee_tab
le_2068)', 'put_executor(book_2066, coffee_table_2068)']","Time consume: 38 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 28",1,Scene_id: 0
cdl_dataset/dataset/Prepare_breakfast/g1.txt,Slice and toast bread.,"['walk_executor(kitchen_counter_119)', 'walk_executor(fridge_126)', 'switchoff_executor(fridge_126)'
, 'open_executor(fridge_126)', 'walk_executor(cupboard_118)', 'open_executor(cupboard_118)', 'walk_e
xecutor(cupboard_117)', 'walk_executor(kitchen_counter_123)', 'walk_executor(kitchen_counter_122)', 
'walk_executor(table_114)', 'walk_executor(food_bread_2084)', 'grab_executor(food_bread_2084)', 'wal
k_executor(cutting_board_2123)', 'put_executor(food_bread_2084, cutting_board_2123)', 'walk_executor
(knife_2122)', 'grab_executor(knife_2122)', 'walk_executor(food_bread_2084)', 'cut_executor(food_bre
ad_2084)', 'grab_executor(food_bread_2084)', 'walk_executor(toaster_132)', 'putin_executor(food_brea
d_2084, toaster_132)']","Time consume: 154 seconds
Exp_helper query times: 1
Guidance query times: 2
library scale: 29",1,Scene_id: 1
cdl_dataset/dataset/Prepare_a_reading_space/g3.txt,Find a book and put it on the coffe table in home office. Then open the window in the home office.,"['walk_executor(bookshelf_101)', 'open_executor(bookshelf_101)', 'walk_executor(bookshelf_233)', 'op
en_executor(bookshelf_233)', 'walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_e
xecutor(book_2066)', 'grab_executor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(b
ook_2066, coffee_table_2068)', 'walk_executor(window_348)', 'open_executor(window_348)']","Time consume: 47 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 31",1,Scene_id: 0
