Task Category,Content,Executed Actions,Info,Success Rate,Task Path
cdl_dataset/dataset/Pet_cat/g5.txt,Shower my cat in the sink. Use towel to dry my cat.,"['walk_executor(couch_352)', 'walk_executor(cat_2055)', 'walk_executor(sink_42)', 'walk_executor(cat
_2055)', 'grab_executor(cat_2055)', 'walk_executor(sink_42)', 'walk_executor(faucet_43)', 'switchon_
executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_executor(sink_42)', 'put_executor(cat_2
055, sink_42)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'walk_executor(cat_2055)
', 'rinse_executor(cat_2055)', 'walk_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'walk_ex
ecutor(towel_rack_34)', 'walk_executor(towel_2059)', 'grab_executor(towel_2059)', 'walk_executor(cat
_2055)']","Time consume: 410 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 33
goal correct times: 0
action_num: 21
","Keystate: k1 - Requires: 2 steps
Keystate: k2 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g4.txt,Syntax Error,[],"Time consume: 130 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 6
goal correct times: 0
action_num: 0
","Keystate: k1 - Requires: 16 steps
Keystate: k2 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Put_groceries_in_Fridge/g4.txt,"Cut the chicken into pieces, then put back to the fridge.","['walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_e
xecutor(food_chicken_2017)', 'walk_executor(cutting_board_2051)', 'put_executor(food_chicken_2017, c
utting_board_2051)', 'walk_executor(kitchen_counter_230)', 'walk_executor(knife_2050)', 'grab_execut
or(knife_2050)', 'walk_executor(food_chicken_2017)', 'cut_executor(food_chicken_2017)', 'grab_execut
or(food_chicken_2017)', 'walk_executor(fridge_289)', 'putin_executor(food_chicken_2017, fridge_289)'
, 'close_executor(fridge_289)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 15
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g1.txt,Find the book and put it on the coffee table in home office.,"['walk_executor(bookshelf_354)', 'open_executor(bookshelf_354)', 'walk_executor(book_2066)', 'open_e
xecutor(book_2066)', 'walk_executor(book_2067)', 'open_executor(book_2067)', 'walk_executor(book_206
6)', 'grab_executor(book_2066)', 'walk_executor(coffee_table_2068)', 'put_executor(book_2066, coffee
_table_2068)']","Time consume: 56 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 10
","Keystate: k1 - Requires: 3 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Iron_clothes/g1.txt,Directly iron a pair of skirt.,"['walk_executor(ironing_board_2074)', 'walk_executor(iron_2089)', 'plugin_executor(iron_2089)', 'swi
tchon_executor(iron_2089)', 'walk_executor(basket_for_clothes_2006)', 'grab_executor(clothes_skirt_2
088)', 'walk_executor(ironing_board_2074)', 'put_executor(clothes_skirt_2088, ironing_board_2074)']","Time consume: 31 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 1
goal correct times: 0
action_num: 8
","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Drink/g6.txt,Make a cup of lemon water with additional sugar.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'grab_executor(food_lemon_2028)', 'walk_executor(cutting_board_2051)'
, 'put_executor(food_lemon_2028, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(k
nife_2050)', 'walk_executor(food_lemon_2028)', 'cut_executor(food_lemon_2028)', 'grab_executor(food_
lemon_2028)', 'walk_executor(cup_2063)', 'putin_executor(food_lemon_2028, cup_2063)', 'grab_executor
(cup_2063)', 'walk_executor(faucet_232)', 'walk_executor(kitchen_counter_230)', 'put_executor(knife_
2050, kitchen_counter_230)', 'switchon_executor(faucet_232)', 'switchoff_executor(faucet_232)', 'wal
k_executor(food_sugar_2039)', 'grab_executor(food_sugar_2039)', 'walk_executor(cup_2063)', 'putin_ex
ecutor(food_sugar_2039, cup_2063)', 'grab_executor(cup_2063)', 'walk_executor(kitchen_counter_230)',
 'put_executor(cup_2063, kitchen_counter_230)', 'grab_executor(cup_2063)']","Time consume: 211 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 11
goal correct times: 0
action_num: 28
",1,Scene_id: 0
cdl_dataset/dataset/Clean_the_bathroom/g2.txt,Syntax Error,"['walk_executor(sink_42)', 'walk_executor(sink_231)']","Time consume: 68 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 7
goal correct times: 0
action_num: 2
","Keystate: k1 - Requires: 4 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g4.txt,Wash my cat.,"['walk_executor(basket_for_clothes_2006)', 'walk_executor(washing_machine_2007)', 'open_executor(was
hing_machine_2007)', 'walk_executor(coffee_table_2068)', 'walk_executor(couch_352)', 'walk_executor(
cat_2055)', 'walk_executor(bathtub_30)', 'walk_executor(bathroom_cabinet_40)', 'open_executor(bathro
om_cabinet_40)', 'walk_executor(bathtub_30)', 'walk_executor(bathroom_counter_41)', 'walk_executor(b
athtub_30)', 'walk_executor(powersocket_412)', 'walk_executor(bathtub_30)', 'walk_executor(sink_42)'
, 'walk_executor(bathtub_30)', 'walk_executor(soap_2053)', 'grab_executor(soap_2053)', 'walk_executo
r(cat_2055)', 'grab_executor(cat_2055)', 'walk_executor(faucet_232)', 'walk_executor(kitchen_counter
_230)', 'put_executor(soap_2053, kitchen_counter_230)', 'switchon_executor(faucet_232)', 'switchoff_
executor(faucet_232)', 'walk_executor(cat_2055)', 'touch_executor(cat_2055)', 'scrub_executor(cat_20
55)', 'rinse_executor(cat_2055)']","Time consume: 134 seconds
Exp_helper query times: 1
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 29
","Keystate: k1 - Requires: 0 steps
Action Completion Rate: 0.0",Scene_id: 0
cdl_dataset/dataset/Cook_some_food/g10.txt,Boil some noodles with chicken.,"['walk_executor(kitchen_counter_230)', 'walk_executor(cupboard_229)', 'open_executor(cupboard_229)',
 'walk_executor(oven_295)', 'open_executor(oven_295)', 'walk_executor(fridge_289)', 'switchoff_execu
tor(fridge_289)', 'open_executor(fridge_289)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)',
 'walk_executor(food_noodles_2029)', 'grab_executor(food_noodles_2029)', 'walk_executor(pot_2069)', 
'putin_executor(food_noodles_2029, pot_2069)', 'walk_executor(food_chicken_2017)', 'grab_executor(fo
od_chicken_2017)', 'walk_executor(pot_2069)', 'putin_executor(food_chicken_2017, pot_2069)', 'walk_e
xecutor(stove_2065)', 'switchon_executor(stove_2065)']","Time consume: 100 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 20
","Keystate: k1 - Requires: 20 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Prepare_dinner/g2.txt,Roast chicken with onion in the oven.,"['walk_executor(kitchen_counter_230)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)'
, 'open_executor(fridge_289)', 'rinse_executor(food_chicken_2017)', 'rinse_executor(food_onion_2032)
', 'walk_executor(oven_295)', 'open_executor(oven_295)', 'walk_executor(food_chicken_2017)', 'grab_e
xecutor(food_chicken_2017)', 'walk_executor(oven_295)', 'putin_executor(food_chicken_2017, oven_295)
', 'walk_executor(food_onion_2032)', 'grab_executor(food_onion_2032)', 'walk_executor(oven_295)', 'p
utin_executor(food_onion_2032, oven_295)']","Time consume: 96 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 5
goal correct times: 0
action_num: 16
","Keystate: k1 - Requires: 2 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Turn_on_light/g2.txt,Turn on the lights in the bedroom. Then turn on the lights in the bathroom.,"['walk_executor(light_169)', 'switchon_executor(light_169)', 'walk_executor(light_64)', 'switchon_ex
ecutor(light_64)']","Time consume: 29 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 4
",1,Scene_id: 0
cdl_dataset/dataset/Drink/g5.txt,Use pot to boil some water.,"['walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069)', 'open_executor(pot_2069)', 'grab_e
xecutor(pot_2069)', 'walk_executor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(
faucet_43)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'grab_executor(pot_2
069)', 'put_executor(pot_2069, stove_2065)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)',
 'put_executor(pot_2069, stove_2065)', 'walk_executor(kitchen_counter_230)', 'walk_executor(pot_2069
)', 'grab_executor(pot_2069)', 'walk_executor(stove_2065)', 'put_executor(pot_2069, stove_2065)', 'w
alk_executor(stove_2065)']","Time consume: 240 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 16
goal correct times: 0
action_num: 20
","Keystate: k1 - Requires: 1 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Drink/g3.txt,Get a cup of water and add some sliced kiwi inside.,"['walk_executor(kitchen_counter_230)', 'walk_executor(cup_2063)', 'grab_executor(cup_2063)', 'walk_e
xecutor(faucet_43)', 'switchon_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'switchon_exec
utor(faucet_43)', 'switchoff_executor(faucet_43)', 'switchoff_executor(faucet_43) (Failed)', 'switch
on_executor(faucet_43)', 'switchoff_executor(faucet_43)', 'switchon_executor(faucet_43)', 'put_execu
tor(cup_2063, faucet_43)', 'walk_executor(fridge_289)', 'switchoff_executor(fridge_289)', 'open_exec
utor(fridge_289)', 'grab_executor(food_kiwi_2027)', 'walk_executor(cutting_board_2051)', 'put_execut
or(food_kiwi_2027, cutting_board_2051)', 'walk_executor(knife_2050)', 'grab_executor(knife_2050)', '
walk_executor(food_kiwi_2027)', 'cut_executor(food_kiwi_2027)', 'grab_executor(food_kiwi_2027)', 'wa
lk_executor(cup_2063)', 'putin_executor(food_kiwi_2027, cup_2063)', 'grab_executor(food_kiwi_2027)',
 'put_executor(food_kiwi_2027, cup_2063)', 'grab_executor(food_kiwi_2027)', 'putin_executor(food_kiw
i_2027, cup_2063)']","Time consume: 391 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 30
goal correct times: 0
action_num: 30
",1,Scene_id: 0
cdl_dataset/dataset/Make_coffee/g2.txt,"make a cup of coffee using the coffee maker, then add milk and sugar.","['walk_executor(coffe_maker_290)', 'switchon_executor(coffe_maker_290)', 'walk_executor(fridge_289)'
, 'switchoff_executor(fridge_289)', 'open_executor(fridge_289)', 'grab_executor(milk_2043)', 'walk_e
xecutor(cup_2063)', 'putin_executor(milk_2043, cup_2063)', 'walk_executor(food_sugar_2039)', 'grab_e
xecutor(food_sugar_2039)', 'walk_executor(cup_2063)', 'putin_executor(food_sugar_2039, cup_2063)']","Time consume: 61 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 3
goal correct times: 0
action_num: 12
","Keystate: k1 - Requires: 17 steps
Action Completion Rate: No actions required",Scene_id: 0
cdl_dataset/dataset/Pet_cat/g1.txt,Find my cat and touch it,"['walk_executor(couch_352)', 'walk_executor(cat_2055)', 'walk_executor(cat_2055)', 'touch_executor(c
at_2055)']","Time consume: 29 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 2
goal correct times: 0
action_num: 4
",1,Scene_id: 0
cdl_dataset/dataset/Prepare_a_reading_space/g5.txt,Syntax Error,"['walk_executor(desk_104)', 'walk_executor(computer_170)', 'walk_executor(cpuscreen_416)']","Time consume: 103 seconds
Exp_helper query times: 0
Guidance query times: 0
library scale: 0
goal generate times: 8
goal correct times: 0
action_num: 3
","Keystate: k1 - Requires: 4 steps
Action Completion Rate: No actions required",Scene_id: 0
